Driver,LapTime,Sector1Time,Sector2Time,Sector3Time
ALB,94.142,0 days 00:00:32.673000,0 days 00:00:35.619000,0 days 00:00:25.850000
ALB,95.038,0 days 00:00:34.018000,0 days 00:00:35.371000,0 days 00:00:25.649000
ALB,106.697,0 days 00:00:32.009000,0 days 00:00:42.442000,0 days 00:00:32.246000
ALB,106.898,0 days 00:00:46.449000,0 days 00:00:34.839000,0 days 00:00:25.610000
ALB,90.849,0 days 00:00:30.981000,0 days 00:00:34.425000,0 days 00:00:25.443000
ALB,92.063,0 days 00:00:31.010000,0 days 00:00:34.624000,0 days 00:00:26.429000
ALB,91.272,0 days 00:00:31.288000,0 days 00:00:34.590000,0 days 00:00:25.394000
ZHO,96.265,0 days 00:00:33.167000,0 days 00:00:36.662000,0 days 00:00:26.436000
ZHO,94.339,0 days 00:00:32.333000,0 days 00:00:35.818000,0 days 00:00:26.188000
ZHO,94.357,0 days 00:00:32.342000,0 days 00:00:35.935000,0 days 00:00:26.080000
ZHO,93.673,0 days 00:00:32.009000,0 days 00:00:35.749000,0 days 00:00:25.915000
ZHO,94.318,0 days 00:00:32.344000,0 days 00:00:35.871000,0 days 00:00:26.103000
ZHO,94.455,0 days 00:00:32.243000,0 days 00:00:35.992000,0 days 00:00:26.220000
ZHO,94.539,0 days 00:00:32.324000,0 days 00:00:36.064000,0 days 00:00:26.151000
ZHO,94.263,0 days 00:00:32.315000,0 days 00:00:35.892000,0 days 00:00:26.056000
ZHO,94.286,0 days 00:00:32.293000,0 days 00:00:35.825000,0 days 00:00:26.168000
ZHO,94.662,0 days 00:00:32.492000,0 days 00:00:36.032000,0 days 00:00:26.138000
ZHO,94.455,0 days 00:00:32.118000,0 days 00:00:36.090000,0 days 00:00:26.247000
ZHO,94.666,0 days 00:00:32.221000,0 days 00:00:36.121000,0 days 00:00:26.324000
ZHO,94.195,0 days 00:00:32.004000,0 days 00:00:35.992000,0 days 00:00:26.199000
ZHO,94.166,0 days 00:00:32.004000,0 days 00:00:36.012000,0 days 00:00:26.150000
ZHO,94.005,0 days 00:00:31.871000,0 days 00:00:35.987000,0 days 00:00:26.147000
ZHO,94.095,0 days 00:00:31.792000,0 days 00:00:36.054000,0 days 00:00:26.249000
ZHO,94.394,0 days 00:00:32.034000,0 days 00:00:36.183000,0 days 00:00:26.177000
ZHO,93.941,0 days 00:00:31.970000,0 days 00:00:35.926000,0 days 00:00:26.045000
ZHO,94.286,0 days 00:00:32.081000,0 days 00:00:35.952000,0 days 00:00:26.253000
ZHO,94.689,0 days 00:00:32.117000,0 days 00:00:36.349000,0 days 00:00:26.223000
ZHO,99.455,0 days 00:00:32.008000,0 days 00:00:35.909000,0 days 00:00:31.538000
ZHO,102.852,0 days 00:00:40.959000,0 days 00:00:35.760000,0 days 00:00:26.133000
ZHO,93.688,0 days 00:00:31.653000,0 days 00:00:35.941000,0 days 00:00:26.094000
ZHO,93.664,0 days 00:00:31.644000,0 days 00:00:35.872000,0 days 00:00:26.148000
ZHO,93.644,0 days 00:00:31.576000,0 days 00:00:35.880000,0 days 00:00:26.188000
ZHO,93.485,0 days 00:00:31.543000,0 days 00:00:35.727000,0 days 00:00:26.215000
ZHO,113.108,0 days 00:00:31.758000,0 days 00:00:42.643000,0 days 00:00:38.707000
ZHO,139.346,0 days 00:00:59.818000,0 days 00:00:44.829000,0 days 00:00:34.699000
ZHO,114.967,0 days 00:00:41.822000,0 days 00:00:42.534000,0 days 00:00:30.611000
ZHO,111.067,0 days 00:00:40.932000,0 days 00:00:40.307000,0 days 00:00:29.828000
ZHO,127.331,0 days 00:00:40.817000,0 days 00:00:55.976000,0 days 00:00:30.538000
ZHO,93.784,0 days 00:00:32.065000,0 days 00:00:35.722000,0 days 00:00:25.997000
ZHO,93.438,0 days 00:00:32.359000,0 days 00:00:35.370000,0 days 00:00:25.709000
ZHO,93.184,0 days 00:00:31.960000,0 days 00:00:35.446000,0 days 00:00:25.778000
ZHO,93.258,0 days 00:00:31.797000,0 days 00:00:35.614000,0 days 00:00:25.847000
ZHO,92.951,0 days 00:00:31.669000,0 days 00:00:35.478000,0 days 00:00:25.804000
ZHO,92.919,0 days 00:00:31.695000,0 days 00:00:35.490000,0 days 00:00:25.734000
ZHO,93.309,0 days 00:00:31.624000,0 days 00:00:35.944000,0 days 00:00:25.741000
ZHO,93.703,0 days 00:00:32.545000,0 days 00:00:35.358000,0 days 00:00:25.800000
ZHO,92.896,0 days 00:00:31.642000,0 days 00:00:35.618000,0 days 00:00:25.636000
ZHO,92.777,0 days 00:00:31.567000,0 days 00:00:35.420000,0 days 00:00:25.790000
ZHO,92.818,0 days 00:00:31.811000,0 days 00:00:35.210000,0 days 00:00:25.797000
ZHO,93.01,0 days 00:00:31.520000,0 days 00:00:35.555000,0 days 00:00:25.935000
ZHO,92.774,0 days 00:00:31.605000,0 days 00:00:35.390000,0 days 00:00:25.779000
ZHO,92.591,0 days 00:00:31.488000,0 days 00:00:35.415000,0 days 00:00:25.688000
ZHO,92.781,0 days 00:00:31.548000,0 days 00:00:35.453000,0 days 00:00:25.780000
ZHO,94.209,0 days 00:00:32.948000,0 days 00:00:35.460000,0 days 00:00:25.801000
ZHO,92.938,0 days 00:00:31.197000,0 days 00:00:35.725000,0 days 00:00:26.016000
ZHO,92.522,0 days 00:00:31.256000,0 days 00:00:35.515000,0 days 00:00:25.751000
ZHO,92.611,0 days 00:00:31.353000,0 days 00:00:35.546000,0 days 00:00:25.712000
ZHO,93.156,0 days 00:00:31.943000,0 days 00:00:35.482000,0 days 00:00:25.731000
ZHO,92.922,0 days 00:00:31.081000,0 days 00:00:35.825000,0 days 00:00:26.016000
ZHO,92.457,0 days 00:00:31.084000,0 days 00:00:35.468000,0 days 00:00:25.905000
ZHO,92.17,0 days 00:00:31.110000,0 days 00:00:35.311000,0 days 00:00:25.749000
ZHO,91.991,0 days 00:00:30.989000,0 days 00:00:35.292000,0 days 00:00:25.710000
ZHO,92.984,0 days 00:00:31.144000,0 days 00:00:35.576000,0 days 00:00:26.264000
HUL,93.938,0 days 00:00:32.472000,0 days 00:00:35.402000,0 days 00:00:26.064000
HUL,94.14,0 days 00:00:32.347000,0 days 00:00:35.769000,0 days 00:00:26.024000
HUL,93.818,0 days 00:00:31.877000,0 days 00:00:35.800000,0 days 00:00:26.141000
HUL,93.776,0 days 00:00:31.834000,0 days 00:00:35.841000,0 days 00:00:26.101000
HUL,93.561,0 days 00:00:31.875000,0 days 00:00:35.630000,0 days 00:00:26.056000
HUL,94.953,0 days 00:00:32.097000,0 days 00:00:36.764000,0 days 00:00:26.092000
HUL,94.304,0 days 00:00:32.180000,0 days 00:00:35.946000,0 days 00:00:26.178000
HUL,94.126,0 days 00:00:32.237000,0 days 00:00:35.697000,0 days 00:00:26.192000
HUL,95.543,0 days 00:00:32.406000,0 days 00:00:37.038000,0 days 00:00:26.099000
HUL,94.756,0 days 00:00:32.566000,0 days 00:00:36.056000,0 days 00:00:26.134000
HUL,100.42,0 days 00:00:32.533000,0 days 00:00:36.881000,0 days 00:00:31.006000
HUL,108.595,0 days 00:00:46.945000,0 days 00:00:35.569000,0 days 00:00:26.081000
HUL,93.304,0 days 00:00:31.465000,0 days 00:00:35.867000,0 days 00:00:25.972000
HUL,92.922,0 days 00:00:31.596000,0 days 00:00:35.366000,0 days 00:00:25.960000
HUL,93.731,0 days 00:00:32.197000,0 days 00:00:35.553000,0 days 00:00:25.981000
HUL,93.621,0 days 00:00:31.700000,0 days 00:00:35.877000,0 days 00:00:26.044000
HUL,93.608,0 days 00:00:31.828000,0 days 00:00:35.731000,0 days 00:00:26.049000
HUL,93.273,0 days 00:00:31.690000,0 days 00:00:35.597000,0 days 00:00:25.986000
HUL,93.538,0 days 00:00:31.854000,0 days 00:00:35.713000,0 days 00:00:25.971000
HUL,93.705,0 days 00:00:31.903000,0 days 00:00:35.838000,0 days 00:00:25.964000
HUL,101.307,0 days 00:00:31.898000,0 days 00:00:35.620000,0 days 00:00:33.789000
HUL,100.564,0 days 00:00:38.837000,0 days 00:00:35.639000,0 days 00:00:26.088000
HUL,94.099,0 days 00:00:31.930000,0 days 00:00:36.272000,0 days 00:00:25.897000
HUL,94.486,0 days 00:00:32.288000,0 days 00:00:36.323000,0 days 00:00:25.875000
HUL,94.322,0 days 00:00:32.340000,0 days 00:00:36.017000,0 days 00:00:25.965000
HUL,94.825,0 days 00:00:32.021000,0 days 00:00:36.868000,0 days 00:00:25.936000
HUL,115.429,0 days 00:00:32.232000,0 days 00:00:45.469000,0 days 00:00:37.728000
HUL,137.985,0 days 00:00:56.634000,0 days 00:00:46.642000,0 days 00:00:34.709000
HUL,108.63,0 days 00:00:39.731000,0 days 00:00:38.707000,0 days 00:00:30.192000
HUL,111.013,0 days 00:00:41.199000,0 days 00:00:40.233000,0 days 00:00:29.581000
HUL,124.299,0 days 00:00:39.841000,0 days 00:00:55.455000,0 days 00:00:29.003000
HUL,93.618,0 days 00:00:32.069000,0 days 00:00:35.827000,0 days 00:00:25.722000
HUL,93.078,0 days 00:00:32.018000,0 days 00:00:35.494000,0 days 00:00:25.566000
HUL,93.115,0 days 00:00:32.005000,0 days 00:00:35.376000,0 days 00:00:25.734000
HUL,93.291,0 days 00:00:31.979000,0 days 00:00:35.406000,0 days 00:00:25.906000
HUL,92.894,0 days 00:00:31.740000,0 days 00:00:35.463000,0 days 00:00:25.691000
HUL,92.953,0 days 00:00:31.941000,0 days 00:00:35.412000,0 days 00:00:25.600000
HUL,93.092,0 days 00:00:31.846000,0 days 00:00:35.708000,0 days 00:00:25.538000
HUL,92.346,0 days 00:00:31.819000,0 days 00:00:35.186000,0 days 00:00:25.341000
HUL,92.637,0 days 00:00:31.505000,0 days 00:00:35.390000,0 days 00:00:25.742000
HUL,92.214,0 days 00:00:31.365000,0 days 00:00:35.181000,0 days 00:00:25.668000
HUL,92.638,0 days 00:00:31.416000,0 days 00:00:35.543000,0 days 00:00:25.679000
HUL,92.457,0 days 00:00:31.487000,0 days 00:00:35.332000,0 days 00:00:25.638000
HUL,92.474,0 days 00:00:31.426000,0 days 00:00:35.452000,0 days 00:00:25.596000
HUL,92.667,0 days 00:00:31.580000,0 days 00:00:35.361000,0 days 00:00:25.726000
HUL,92.184,0 days 00:00:31.191000,0 days 00:00:35.239000,0 days 00:00:25.754000
HUL,92.298,0 days 00:00:31.294000,0 days 00:00:35.237000,0 days 00:00:25.767000
HUL,92.474,0 days 00:00:31.340000,0 days 00:00:35.419000,0 days 00:00:25.715000
HUL,92.144,0 days 00:00:31.166000,0 days 00:00:35.279000,0 days 00:00:25.699000
HUL,92.044,0 days 00:00:31.115000,0 days 00:00:35.306000,0 days 00:00:25.623000
HUL,92.403,0 days 00:00:31.222000,0 days 00:00:35.392000,0 days 00:00:25.789000
HUL,92.534,0 days 00:00:31.106000,0 days 00:00:35.714000,0 days 00:00:25.714000
HUL,92.187,0 days 00:00:31.078000,0 days 00:00:35.424000,0 days 00:00:25.685000
HUL,92.045,0 days 00:00:31.068000,0 days 00:00:35.276000,0 days 00:00:25.701000
HUL,91.941,0 days 00:00:31.108000,0 days 00:00:35.246000,0 days 00:00:25.587000
HUL,92.187,0 days 00:00:31.216000,0 days 00:00:35.232000,0 days 00:00:25.739000
RIC,95.593,0 days 00:00:32.812000,0 days 00:00:36.307000,0 days 00:00:26.474000
RIC,95.732,0 days 00:00:33.365000,0 days 00:00:36.117000,0 days 00:00:26.250000
RIC,94.907,0 days 00:00:32.596000,0 days 00:00:35.960000,0 days 00:00:26.351000
RIC,94.201,0 days 00:00:32.173000,0 days 00:00:35.788000,0 days 00:00:26.240000
RIC,93.982,0 days 00:00:32.231000,0 days 00:00:35.700000,0 days 00:00:26.051000
RIC,94.345,0 days 00:00:32.216000,0 days 00:00:35.758000,0 days 00:00:26.371000
RIC,94.892,0 days 00:00:32.697000,0 days 00:00:35.906000,0 days 00:00:26.289000
RIC,94.655,0 days 00:00:32.516000,0 days 00:00:35.823000,0 days 00:00:26.316000
RIC,95.293,0 days 00:00:32.625000,0 days 00:00:36.090000,0 days 00:00:26.578000
RIC,94.931,0 days 00:00:32.492000,0 days 00:00:35.951000,0 days 00:00:26.488000
RIC,94.558,0 days 00:00:32.368000,0 days 00:00:35.812000,0 days 00:00:26.378000
RIC,94.405,0 days 00:00:32.337000,0 days 00:00:35.887000,0 days 00:00:26.181000
RIC,94.311,0 days 00:00:32.303000,0 days 00:00:35.877000,0 days 00:00:26.131000
RIC,94.018,0 days 00:00:32.099000,0 days 00:00:35.816000,0 days 00:00:26.103000
RIC,94.268,0 days 00:00:32.261000,0 days 00:00:35.827000,0 days 00:00:26.180000
RIC,94.033,0 days 00:00:32.021000,0 days 00:00:35.767000,0 days 00:00:26.245000
RIC,94.234,0 days 00:00:32.128000,0 days 00:00:35.836000,0 days 00:00:26.270000
RIC,93.901,0 days 00:00:32.018000,0 days 00:00:35.784000,0 days 00:00:26.099000
RIC,93.98,0 days 00:00:31.931000,0 days 00:00:35.789000,0 days 00:00:26.260000
RIC,94.071,0 days 00:00:32.115000,0 days 00:00:35.842000,0 days 00:00:26.114000
RIC,101.546,0 days 00:00:32.188000,0 days 00:00:35.631000,0 days 00:00:33.727000
RIC,100.199,0 days 00:00:38.520000,0 days 00:00:35.546000,0 days 00:00:26.133000
RIC,93.488,0 days 00:00:31.567000,0 days 00:00:35.689000,0 days 00:00:26.232000
RIC,93.435,0 days 00:00:31.519000,0 days 00:00:35.709000,0 days 00:00:26.207000
RIC,93.215,0 days 00:00:31.549000,0 days 00:00:35.505000,0 days 00:00:26.161000
RIC,95.172,0 days 00:00:32.497000,0 days 00:00:36.687000,0 days 00:00:25.988000
RIC,113.429,0 days 00:00:31.815000,0 days 00:00:42.556000,0 days 00:00:39.058000
RIC,137.564,0 days 00:00:58.660000,0 days 00:00:45.163000,0 days 00:00:33.741000
RIC,114.43,0 days 00:00:42.712000,0 days 00:00:41.017000,0 days 00:00:30.701000
RIC,111.522,0 days 00:00:41.100000,0 days 00:00:40.487000,0 days 00:00:29.935000
RIC,125.311,0 days 00:00:39.343000,0 days 00:00:56.047000,0 days 00:00:29.921000
RIC,94.031,0 days 00:00:32.072000,0 days 00:00:35.952000,0 days 00:00:26.007000
RIC,93.89,0 days 00:00:32.633000,0 days 00:00:35.507000,0 days 00:00:25.750000
RIC,92.985,0 days 00:00:31.740000,0 days 00:00:35.421000,0 days 00:00:25.824000
RIC,93.25,0 days 00:00:31.823000,0 days 00:00:35.409000,0 days 00:00:26.018000
RIC,93.084,0 days 00:00:32.039000,0 days 00:00:35.284000,0 days 00:00:25.761000
RIC,92.881,0 days 00:00:31.636000,0 days 00:00:35.506000,0 days 00:00:25.739000
RIC,93.136,0 days 00:00:31.735000,0 days 00:00:35.584000,0 days 00:00:25.817000
RIC,93.462,0 days 00:00:32.372000,0 days 00:00:35.213000,0 days 00:00:25.877000
RIC,92.854,0 days 00:00:31.542000,0 days 00:00:35.491000,0 days 00:00:25.821000
RIC,92.68,0 days 00:00:31.477000,0 days 00:00:35.365000,0 days 00:00:25.838000
RIC,92.769,0 days 00:00:31.706000,0 days 00:00:35.323000,0 days 00:00:25.740000
RIC,92.957,0 days 00:00:31.571000,0 days 00:00:35.656000,0 days 00:00:25.730000
RIC,94.02,0 days 00:00:32.831000,0 days 00:00:35.466000,0 days 00:00:25.723000
RIC,92.845,0 days 00:00:31.362000,0 days 00:00:35.568000,0 days 00:00:25.915000
RIC,92.567,0 days 00:00:31.307000,0 days 00:00:35.412000,0 days 00:00:25.848000
RIC,93.013,0 days 00:00:31.742000,0 days 00:00:35.503000,0 days 00:00:25.768000
RIC,92.72,0 days 00:00:31.380000,0 days 00:00:35.536000,0 days 00:00:25.804000
RIC,93.033,0 days 00:00:31.478000,0 days 00:00:35.482000,0 days 00:00:26.073000
RIC,92.486,0 days 00:00:31.473000,0 days 00:00:35.380000,0 days 00:00:25.633000
RIC,93.717,0 days 00:00:32.464000,0 days 00:00:35.616000,0 days 00:00:25.637000
RIC,92.695,0 days 00:00:31.746000,0 days 00:00:34.985000,0 days 00:00:25.964000
RIC,92.735,0 days 00:00:31.080000,0 days 00:00:35.342000,0 days 00:00:26.313000
RIC,92.199,0 days 00:00:31.454000,0 days 00:00:35.076000,0 days 00:00:25.669000
RIC,92.414,0 days 00:00:31.321000,0 days 00:00:35.264000,0 days 00:00:25.829000
RIC,92.122,0 days 00:00:31.171000,0 days 00:00:35.148000,0 days 00:00:25.803000
OCO,95.438,0 days 00:00:32.593000,0 days 00:00:36.325000,0 days 00:00:26.520000
OCO,94.667,0 days 00:00:32.730000,0 days 00:00:35.857000,0 days 00:00:26.080000
OCO,94.013,0 days 00:00:32.369000,0 days 00:00:35.587000,0 days 00:00:26.057000
OCO,93.908,0 days 00:00:32.255000,0 days 00:00:35.656000,0 days 00:00:25.997000
OCO,94.44,0 days 00:00:32.562000,0 days 00:00:35.852000,0 days 00:00:26.026000
OCO,94.127,0 days 00:00:32.259000,0 days 00:00:35.931000,0 days 00:00:25.937000
OCO,94.49,0 days 00:00:32.613000,0 days 00:00:35.929000,0 days 00:00:25.948000
OCO,94.119,0 days 00:00:32.272000,0 days 00:00:35.808000,0 days 00:00:26.039000
OCO,94.356,0 days 00:00:32.355000,0 days 00:00:35.906000,0 days 00:00:26.095000
OCO,94.486,0 days 00:00:32.305000,0 days 00:00:35.968000,0 days 00:00:26.213000
OCO,93.984,0 days 00:00:32.223000,0 days 00:00:35.821000,0 days 00:00:25.940000
OCO,94.094,0 days 00:00:31.887000,0 days 00:00:35.931000,0 days 00:00:26.276000
OCO,94.067,0 days 00:00:31.929000,0 days 00:00:35.873000,0 days 00:00:26.265000
OCO,93.585,0 days 00:00:31.743000,0 days 00:00:35.668000,0 days 00:00:26.174000
OCO,93.545,0 days 00:00:31.711000,0 days 00:00:35.672000,0 days 00:00:26.162000
OCO,93.997,0 days 00:00:31.827000,0 days 00:00:35.802000,0 days 00:00:26.368000
OCO,93.89,0 days 00:00:31.797000,0 days 00:00:35.865000,0 days 00:00:26.228000
OCO,94.736,0 days 00:00:31.785000,0 days 00:00:36.898000,0 days 00:00:26.053000
OCO,94.069,0 days 00:00:32.061000,0 days 00:00:35.779000,0 days 00:00:26.229000
OCO,93.867,0 days 00:00:31.868000,0 days 00:00:35.799000,0 days 00:00:26.200000
OCO,102.357,0 days 00:00:31.750000,0 days 00:00:35.975000,0 days 00:00:34.632000
OCO,111.928,0 days 00:00:50.783000,0 days 00:00:35.422000,0 days 00:00:25.723000
OCO,93.041,0 days 00:00:31.979000,0 days 00:00:35.032000,0 days 00:00:26.030000
OCO,92.918,0 days 00:00:31.386000,0 days 00:00:35.508000,0 days 00:00:26.024000
OCO,94.048,0 days 00:00:32.421000,0 days 00:00:35.567000,0 days 00:00:26.060000
OCO,93.17,0 days 00:00:31.610000,0 days 00:00:35.636000,0 days 00:00:25.924000
OCO,109.908,0 days 00:00:31.615000,0 days 00:00:42.853000,0 days 00:00:35.440000
OCO,126.579,0 days 00:00:44.080000,0 days 00:00:48.337000,0 days 00:00:34.162000
OCO,118.798,0 days 00:00:46.077000,0 days 00:00:43.552000,0 days 00:00:29.169000
OCO,107.287,0 days 00:00:39.876000,0 days 00:00:39.308000,0 days 00:00:28.103000
OCO,135.401,0 days 00:00:47.370000,0 days 00:00:55.837000,0 days 00:00:32.194000
OCO,94.811,0 days 00:00:32.518000,0 days 00:00:36.262000,0 days 00:00:26.031000
OCO,92.734,0 days 00:00:31.672000,0 days 00:00:35.399000,0 days 00:00:25.663000
OCO,92.445,0 days 00:00:31.406000,0 days 00:00:35.220000,0 days 00:00:25.819000
OCO,92.348,0 days 00:00:31.348000,0 days 00:00:35.306000,0 days 00:00:25.694000
OCO,92.61,0 days 00:00:31.429000,0 days 00:00:35.283000,0 days 00:00:25.898000
OCO,92.392,0 days 00:00:31.269000,0 days 00:00:35.218000,0 days 00:00:25.905000
OCO,92.521,0 days 00:00:31.197000,0 days 00:00:35.359000,0 days 00:00:25.965000
OCO,92.581,0 days 00:00:31.260000,0 days 00:00:35.403000,0 days 00:00:25.918000
OCO,92.575,0 days 00:00:31.158000,0 days 00:00:35.376000,0 days 00:00:26.041000
OCO,92.311,0 days 00:00:31.094000,0 days 00:00:35.344000,0 days 00:00:25.873000
OCO,92.28,0 days 00:00:31.128000,0 days 00:00:35.246000,0 days 00:00:25.906000
OCO,92.483,0 days 00:00:31.245000,0 days 00:00:35.255000,0 days 00:00:25.983000
OCO,93.348,0 days 00:00:31.327000,0 days 00:00:35.958000,0 days 00:00:26.063000
OCO,93.497,0 days 00:00:31.670000,0 days 00:00:35.775000,0 days 00:00:26.052000
OCO,93.316,0 days 00:00:31.248000,0 days 00:00:35.850000,0 days 00:00:26.218000
OCO,93.946,0 days 00:00:31.509000,0 days 00:00:36.453000,0 days 00:00:25.984000
OCO,92.831,0 days 00:00:31.378000,0 days 00:00:35.502000,0 days 00:00:25.951000
OCO,92.185,0 days 00:00:30.927000,0 days 00:00:35.324000,0 days 00:00:25.934000
OCO,92.037,0 days 00:00:30.829000,0 days 00:00:35.360000,0 days 00:00:25.848000
OCO,92.104,0 days 00:00:31.023000,0 days 00:00:35.215000,0 days 00:00:25.866000
OCO,92.205,0 days 00:00:30.896000,0 days 00:00:35.373000,0 days 00:00:25.936000
OCO,92.267,0 days 00:00:30.863000,0 days 00:00:35.454000,0 days 00:00:25.950000
OCO,92.146,0 days 00:00:30.942000,0 days 00:00:35.345000,0 days 00:00:25.859000
OCO,92.136,0 days 00:00:30.969000,0 days 00:00:35.325000,0 days 00:00:25.842000
OCO,92.467,0 days 00:00:31.245000,0 days 00:00:35.296000,0 days 00:00:25.926000
NOR,94.199,0 days 00:00:32.214000,0 days 00:00:35.711000,0 days 00:00:26.274000
NOR,93.687,0 days 00:00:31.766000,0 days 00:00:35.697000,0 days 00:00:26.224000
NOR,93.674,0 days 00:00:31.834000,0 days 00:00:35.786000,0 days 00:00:26.054000
NOR,93.26,0 days 00:00:31.583000,0 days 00:00:35.645000,0 days 00:00:26.032000
NOR,93.172,0 days 00:00:31.622000,0 days 00:00:35.555000,0 days 00:00:25.995000
NOR,93.165,0 days 00:00:31.650000,0 days 00:00:35.508000,0 days 00:00:26.007000
NOR,92.999,0 days 00:00:31.604000,0 days 00:00:35.428000,0 days 00:00:25.967000
NOR,93.429,0 days 00:00:31.724000,0 days 00:00:35.615000,0 days 00:00:26.090000
NOR,93.23,0 days 00:00:31.754000,0 days 00:00:35.549000,0 days 00:00:25.927000
NOR,93.432,0 days 00:00:31.625000,0 days 00:00:35.785000,0 days 00:00:26.022000
NOR,93.427,0 days 00:00:31.757000,0 days 00:00:35.641000,0 days 00:00:26.029000
NOR,93.502,0 days 00:00:31.771000,0 days 00:00:35.753000,0 days 00:00:25.978000
NOR,93.764,0 days 00:00:31.893000,0 days 00:00:35.884000,0 days 00:00:25.987000
NOR,93.472,0 days 00:00:31.733000,0 days 00:00:35.813000,0 days 00:00:25.926000
NOR,93.191,0 days 00:00:31.564000,0 days 00:00:35.686000,0 days 00:00:25.941000
NOR,93.463,0 days 00:00:31.729000,0 days 00:00:35.603000,0 days 00:00:26.131000
NOR,93.15,0 days 00:00:31.495000,0 days 00:00:35.607000,0 days 00:00:26.048000
NOR,92.476,0 days 00:00:31.179000,0 days 00:00:35.329000,0 days 00:00:25.968000
NOR,92.421,0 days 00:00:31.208000,0 days 00:00:35.278000,0 days 00:00:25.935000
NOR,92.329,0 days 00:00:31.083000,0 days 00:00:35.329000,0 days 00:00:25.917000
NOR,92.517,0 days 00:00:31.138000,0 days 00:00:35.452000,0 days 00:00:25.927000
NOR,106.891,0 days 00:00:37.959000,0 days 00:00:43.102000,0 days 00:00:25.830000
NOR,91.982,0 days 00:00:30.826000,0 days 00:00:35.283000,0 days 00:00:25.873000
NOR,92.171,0 days 00:00:31.017000,0 days 00:00:35.257000,0 days 00:00:25.897000
NOR,92.153,0 days 00:00:30.933000,0 days 00:00:35.271000,0 days 00:00:25.949000
NOR,92.162,0 days 00:00:31.064000,0 days 00:00:35.253000,0 days 00:00:25.845000
NOR,92.042,0 days 00:00:30.830000,0 days 00:00:35.276000,0 days 00:00:25.936000
NOR,133.364,0 days 00:00:45.796000,0 days 00:00:47.250000,0 days 00:00:40.318000
NOR,138.015,0 days 00:00:53.125000,0 days 00:00:49.462000,0 days 00:00:35.428000
NOR,117.513,0 days 00:00:38.753000,0 days 00:00:40.571000,0 days 00:00:38.189000
NOR,91.157,0 days 00:00:30.834000,0 days 00:00:34.635000,0 days 00:00:25.688000
NOR,91.289,0 days 00:00:30.653000,0 days 00:00:34.896000,0 days 00:00:25.740000
NOR,91.391,0 days 00:00:30.786000,0 days 00:00:34.791000,0 days 00:00:25.814000
NOR,91.133,0 days 00:00:30.610000,0 days 00:00:34.764000,0 days 00:00:25.759000
